user_id,subject,elites,nvresponses,campaigner violence,repressive violence,rating,endyear,method,method_id,theme,classification,country
1081,faroe islands union workers strike for better wages 2003,no,no,no,yes,7.0,2003,106 industry strike,106,economic justice,change,faroe islands
1081,faroe islands union workers strike for better wages 2003,no,no,no,yes,7.0,2003,116 generalised strike,116,economic justice,change,faroe islands
1082,employees campaign against niagara silver co for right to unionize 1899,no,no,no,no,8.0,1899,005 declarations of indictment and intention,5,economic justice,change,united states
1082,employees campaign against niagara silver co for right to unionize 1899,no,no,no,no,8.0,1899,005 declarations of indictment and intention,5,human rights,change,united states
1082,employees campaign against niagara silver co for right to unionize 1899,no,no,no,no,8.0,1899,013 deputations,13,economic justice,change,united states
1082,employees campaign against niagara silver co for right to unionize 1899,no,no,no,no,8.0,1899,013 deputations,13,human rights,change,united states
1082,employees campaign against niagara silver co for right to unionize 1899,no,no,no,no,8.0,1899,105 establishment strike,105,economic justice,change,united states
1082,employees campaign against niagara silver co for right to unionize 1899,no,no,no,no,8.0,1899,105 establishment strike,105,human rights,change,united states
1083,central african republic teachers strike for arrears 2002,no,no,no,no,3.0,2003,005 declarations of indictment and intention,5,economic justice,defense,central african republic
1083,central african republic teachers strike for arrears 2002,no,no,no,no,3.0,2003,013 deputations,13,economic justice,defense,central african republic
1083,central african republic teachers strike for arrears 2002,no,no,no,no,3.0,2003,097 protest strike,97,economic justice,defense,central african republic
1083,central african republic teachers strike for arrears 2002,no,no,no,no,3.0,2003,104 professional strike,104,economic justice,defense,central african republic
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,001 public speeches,1,economic justice,defense,malta
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,003 declarations by organizations and institutions,3,economic justice,defense,malta
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,008 banners posters and displayed communications,8,economic justice,defense,malta
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,034 vigils,34,economic justice,defense,malta
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,047 assemblies of protest or support,47,economic justice,defense,malta
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,038 marches,38,economic justice,defense,malta
1084,maltese students defend stipends from cuts 1997,yes,no,no,yes,9.0,1997,062 student strike,62,economic justice,defense,malta
1085,mauritanian workers strike for labor rights 19681974,no,no,yes,yes,5.0,1972,106 industry strike,106,economic justice,change,mauritania
1085,mauritanian workers strike for labor rights 19681974,no,no,yes,yes,5.0,1972,003 declarations by organizations and institutions,3,economic justice,change,mauritania
1085,mauritanian workers strike for labor rights 19681974,no,no,yes,yes,5.0,1972,107 sympathy strike,107,economic justice,change,mauritania
1085,mauritanian workers strike for labor rights 19681974,no,no,yes,yes,5.0,1972,038 marches,38,economic justice,change,mauritania
1085,mauritanian workers strike for labor rights 19681974,no,no,yes,yes,5.0,1972,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,economic justice,change,mauritania
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,013 deputations,13,economic justice,change,antigua and barbuda
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,013 deputations,13,economic justice,change,saint vincent and the grenadines
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,013 deputations,13,economic justice,change,saint lucia
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,013 deputations,13,economic justice,change,barbados
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,110 slowdown strike,110,economic justice,change,antigua and barbuda
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,110 slowdown strike,110,economic justice,change,saint vincent and the grenadines
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,110 slowdown strike,110,economic justice,change,saint lucia
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,110 slowdown strike,110,economic justice,change,barbados
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,112 reporting sick (sick-in),112,economic justice,change,antigua and barbuda
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,112 reporting sick (sick-in),112,economic justice,change,saint vincent and the grenadines
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,112 reporting sick (sick-in),112,economic justice,change,saint lucia
1086,liat airlines employees campaign for better wages 20072010,no,no,no,no,5.0,2010,112 reporting sick (sick-in),112,economic justice,change,barbados
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,006 group or mass petitions,6,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,006 group or mass petitions,6,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,007 slogans caricatures and symbols,7,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,007 slogans caricatures and symbols,7,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,037 singing,37,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,037 singing,37,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,038 marches,38,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,038 marches,38,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,047 assemblies of protest or support,47,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,047 assemblies of protest or support,47,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,001 public speeches,1,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,001 public speeches,1,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,008 banners posters and displayed communications,8,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,008 banners posters and displayed communications,8,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,013 deputations,13,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,013 deputations,13,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,023 destruction of own property,23,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,023 destruction of own property,23,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,048 protest meetings,48,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,048 protest meetings,48,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,002 letters of opposition or support,2,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,002 letters of opposition or support,2,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,005 declarations of indictment and intention,5,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,005 declarations of indictment and intention,5,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,021 delivering symbolic objects,21,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,021 delivering symbolic objects,21,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,024 symbolic lights,24,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,024 symbolic lights,24,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,032 taunting officials,32,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,032 taunting officials,32,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,034 vigils,34,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,034 vigils,34,human rights,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,097 protest strike,97,democracy,change,bulgaria
1087,bulgarians campaign for democratic reforms and multiparty rule 198990,no,no,no,no,10.0,1990,097 protest strike,97,human rights,change,bulgaria
1088,new york university students campaign for transparency 20072009,yes,no,yes,yes,3.5,2009,048 protest meetings,48,democracy,change,united states
1088,new york university students campaign for transparency 20072009,yes,no,yes,yes,3.5,2009,005 declarations of indictment and intention,5,democracy,change,united states
1088,new york university students campaign for transparency 20072009,yes,no,yes,yes,3.5,2009,009 leaflets pamphlets and books,9,democracy,change,united states
1088,new york university students campaign for transparency 20072009,yes,no,yes,yes,3.5,2009,001 public speeches,1,democracy,change,united states
